Transaction_ID,Order_ID,Revenue,Profit,Discount
T03559,O03559,3631,785.8,0.15
T03560,O03560,4875,1903.2,0.12
T03561,O03561,5752,1485.96,0.11
T03562,O03562,9282,3301.58,0.11
T03563,O03563,6049,2413.5,0.12
T03564,O03564,1246,453.28,0.18
T03565,O03565,7795,2068.45,0.03
T03566,O03566,3352,1342.42,0.13
T03567,O03567,667,209.75,0.18
T03568,O03568,4048,1449.13,0.06
T03569,O03569,2130,344.46,0.05
T03570,O03570,1057,251.8,0.12
T03571,O03571,8616,3138.53,0.18
T03572,O03572,4500,1516.74,0.02
T03573,O03573,7083,1215.38,0.14
T03574,O03574,7696,1465.56,0.02
T03575,O03575,8989,1691.18,0.19
T03576,O03576,1974,886.29,0.2
T03577,O03577,5144,1831.04,0.04
T03578,O03578,3106,982.27,0.2
T03579,O03579,3114,983.17,0.19
T03580,O03580,9195,2771.15,0.03
T03581,O03581,5225,1877.26,0.1
T03582,O03582,2652,941.81,0.09
T03583,O03583,4713,1351.61,0.14
T03584,O03584,5810,2345.76,0.12
T03585,O03585,6221,1417.3,0.04
T03586,O03586,658,263.13,0.07
T03587,O03587,8850,3057.52,0.18
T03588,O03588,4615,1864.47,0.12
T03589,O03589,1267,508.82,0.2
T03590,O03590,804,136.09,0.08
T03591,O03591,1288,548.29,0.02
T03592,O03592,4435,899.59,0.07
T03593,O03593,4334,1374.71,0.15
T03594,O03594,9567,2685.14,0.18
T03595,O03595,9202,2135.02,0.04
T03596,O03596,1417,469.45,0.12
T03597,O03597,1907,457.14,0.18
T03598,O03598,4215,817.57,0.05
T03599,O03599,9825,3184.82,0.14
T03600,O03600,5794,2135.17,0.09
T03601,O03601,4068,1526.22,0.19
T03602,O03602,9183,3233.37,0.02
T03603,O03603,4818,1716.93,0.14
T03604,O03604,1238,508.25,0.04
T03605,O03605,6957,2484.25,0.11
T03606,O03606,8351,1581.6,0.13
T03607,O03607,2245,651.83,0.05
T03608,O03608,4298,1583.0,0.2
T03609,O03609,8068,2289.04,0.17
T03610,O03610,584,122.56,0.13
T03611,O03611,6540,2187.12,0.14
T03612,O03612,5698,1045.17,0.02
T03613,O03613,6460,1573.07,0.16
T03614,O03614,3949,701.67,0.03
T03615,O03615,5386,1689.86,0.18
T03616,O03616,7586,1729.54,0.16
T03617,O03617,2710,654.31,0.01
T03618,O03618,1970,393.67,0.0
T03619,O03619,2102,407.79,0.06
T03620,O03620,5181,1499.82,0.09
T03621,O03621,5073,1700.39,0.01
T03622,O03622,1714,386.72,0.02
T03623,O03623,5248,1351.53,0.15
T03624,O03624,7331,2867.05,0.18
T03625,O03625,6929,1969.49,0.1
T03626,O03626,984,176.61,0.09
T03627,O03627,9505,2174.67,0.07
T03628,O03628,762,295.65,0.07
T03629,O03629,598,178.34,0.09
T03630,O03630,8936,3024.58,0.08
T03631,O03631,4680,1329.88,0.02
T03632,O03632,9628,4049.28,0.11
T03633,O03633,5220,1188.78,0.09
T03634,O03634,4040,1351.37,0.01
T03635,O03635,1363,376.41,0.08
T03636,O03636,8529,1618.05,0.12
T03637,O03637,4632,1232.44,0.03
T03638,O03638,9840,2724.02,0.08
T03639,O03639,2957,857.12,0.07
T03640,O03640,3250,647.05,0.16
T03641,O03641,4934,1497.14,0.1
T03642,O03642,2451,1064.28,0.09
T03643,O03643,2455,497.88,0.03
T03644,O03644,5137,1216.27,0.11
T03645,O03645,8823,2510.03,0.06
T03646,O03646,7175,3089.48,0.14
T03647,O03647,1896,667.89,0.04
T03648,O03648,4469,1426.38,0.12
T03649,O03649,9959,4087.54,0.19
T03650,O03650,5222,1995.68,0.11
T03651,O03651,9062,1672.14,0.18
T03652,O03652,7900,2268.88,0.14
T03653,O03653,8499,1836.48,0.16
T03654,O03654,7800,3279.55,0.17
T03655,O03655,3982,1103.43,0.03
T03656,O03656,4389,1169.56,0.03
T03657,O03657,7679,3284.07,0.13
T03658,O03658,4069,787.47,0.12
T03659,O03659,7251,1165.96,0.06
T03660,O03660,7898,2625.17,0.06
T03661,O03661,8659,1813.44,0.1
T03662,O03662,3478,1297.0,0.16
T03663,O03663,3479,751.58,0.14
T03664,O03664,2472,466.3,0.15
T03665,O03665,2916,765.18,0.08
T03666,O03666,3122,841.6,0.09
T03667,O03667,3186,948.72,0.06
T03668,O03668,941,313.3,0.03
T03669,O03669,3598,953.82,0.13
T03670,O03670,1828,341.02,0.14
T03671,O03671,8160,2879.6,0.18
T03672,O03672,2792,1165.26,0.16
T03673,O03673,3773,1166.66,0.04
T03674,O03674,1086,333.5,0.09
T03675,O03675,4830,1567.65,0.1
T03676,O03676,6075,1628.66,0.09
T03677,O03677,4222,1340.19,0.2
T03678,O03678,6831,1355.66,0.2
T03679,O03679,5759,1128.94,0.0
T03680,O03680,8398,3340.63,0.12
T03681,O03681,1685,363.84,0.08
T03682,O03682,1192,248.38,0.12
T03683,O03683,4785,1962.95,0.16
T03684,O03684,7836,2613.88,0.16
T03685,O03685,4287,1047.81,0.05
T03686,O03686,5791,1713.68,0.08
T03687,O03687,8402,1386.59,0.17
T03688,O03688,2144,941.59,0.02
T03689,O03689,4698,1391.28,0.12
T03690,O03690,9639,3508.78,0.06
T03691,O03691,4590,1926.35,0.16
T03692,O03692,5831,1196.68,0.09
T03693,O03693,4013,1751.68,0.17
T03694,O03694,671,155.91,0.06
T03695,O03695,1914,496.13,0.11
T03696,O03696,8503,3751.85,0.08
T03697,O03697,2501,905.97,0.1
T03698,O03698,4242,1631.49,0.12
T03699,O03699,8424,2764.01,0.07
T03700,O03700,4885,1671.1,0.16
T03701,O03701,9121,1659.19,0.19
T03702,O03702,9922,4049.64,0.08
T03703,O03703,9778,3012.75,0.07
T03704,O03704,3022,512.64,0.0
T03705,O03705,8289,1546.15,0.02
T03706,O03706,9397,2959.52,0.08
T03707,O03707,5530,2145.83,0.08
T03708,O03708,4101,905.72,0.14
T03709,O03709,5590,2041.26,0.08
T03710,O03710,2283,361.54,0.03
T03711,O03711,9878,2876.12,0.03
T03712,O03712,4758,1618.73,0.13
T03713,O03713,2639,669.57,0.09
T03714,O03714,789,207.09,0.1
T03715,O03715,8683,1376.43,0.17
T03716,O03716,5858,2319.43,0.07
T03717,O03717,2675,675.6,0.13
T03718,O03718,3415,1160.79,0.04
T03719,O03719,8220,2239.66,0.01
T03720,O03720,777,333.5,0.18
T03721,O03721,647,134.05,0.15
T03722,O03722,4434,1774.85,0.19
T03723,O03723,7980,1393.61,0.07
T03724,O03724,5524,2109.61,0.13
T03725,O03725,3547,721.09,0.01
T03726,O03726,9501,2516.36,0.01
T03727,O03727,1237,396.66,0.2
T03728,O03728,711,140.37,0.16
T03729,O03729,2172,472.75,0.0
T03730,O03730,2684,966.2,0.19
T03731,O03731,2290,782.06,0.14
T03732,O03732,8217,3316.72,0.06
T03733,O03733,4280,1408.66,0.15
T03734,O03734,501,201.5,0.11
T03735,O03735,4264,1569.95,0.15
T03736,O03736,4189,1146.14,0.16
T03737,O03737,3361,1236.22,0.17
T03738,O03738,8612,3676.27,0.07
T03739,O03739,3257,1263.65,0.02
T03740,O03740,8935,2575.08,0.08
T03741,O03741,9665,1839.87,0.19
T03742,O03742,7738,1777.68,0.14
T03743,O03743,2390,846.41,0.19
T03744,O03744,9964,1731.48,0.02
T03745,O03745,5995,2597.31,0.12
T03746,O03746,8024,2666.88,0.17
T03747,O03747,2472,831.63,0.1
T03748,O03748,3028,474.79,0.19
T03749,O03749,9349,3085.88,0.13
T03750,O03750,7141,1413.31,0.18
T03751,O03751,9763,4227.62,0.15
T03752,O03752,7921,1219.87,0.06
T03753,O03753,4125,634.86,0.03
T03754,O03754,6393,1726.21,0.1
T03755,O03755,5830,1979.85,0.17
T03756,O03756,1327,285.7,0.1
T03757,O03757,9376,2344.08,0.08
T03758,O03758,9344,3569.81,0.06
T03759,O03759,695,219.33,0.19
T03760,O03760,2148,554.16,0.14
T03761,O03761,3537,636.46,0.09
T03762,O03762,5480,832.91,0.08
T03763,O03763,6210,1002.67,0.01
T03764,O03764,7691,1203.27,0.18
T03765,O03765,8191,3505.79,0.01
T03766,O03766,1347,408.05,0.04
T03767,O03767,9154,3026.25,0.11
T03768,O03768,2477,735.24,0.11
T03769,O03769,2505,880.36,0.12
T03770,O03770,4927,1428.35,0.03
T03771,O03771,9890,2690.29,0.18
T03772,O03772,9916,2563.0,0.01
T03773,O03773,6840,1992.24,0.15
T03774,O03774,5565,1140.16,0.07
T03775,O03775,9129,2695.8,0.01
T03776,O03776,4018,1184.75,0.17
T03777,O03777,7348,2651.48,0.08
T03778,O03778,6485,1635.34,0.12
T03779,O03779,7392,2638.61,0.08
T03780,O03780,7338,3227.98,0.04
T03781,O03781,8478,3324.19,0.0
T03782,O03782,6957,2901.51,0.18
T03783,O03783,6831,1087.09,0.04
T03784,O03784,9275,2459.91,0.05
T03785,O03785,5218,2340.33,0.04
T03786,O03786,4849,1451.03,0.04
T03787,O03787,846,374.23,0.02
T03788,O03788,3710,886.72,0.17
T03789,O03789,3236,500.08,0.02
T03790,O03790,8818,1478.26,0.04
T03791,O03791,6281,1665.62,0.11
T03792,O03792,4697,892.23,0.07
T03793,O03793,916,257.53,0.15
T03794,O03794,7396,2097.37,0.12
T03795,O03795,8105,1882.68,0.06
T03796,O03796,7249,1684.83,0.13
T03797,O03797,7633,3096.18,0.0
T03798,O03798,7285,1326.89,0.17
T03799,O03799,8266,3370.39,0.01
T03800,O03800,9864,2664.56,0.02
T03801,O03801,2374,902.79,0.02
T03802,O03802,2114,820.31,0.04
T03803,O03803,7144,2384.69,0.18
T03804,O03804,931,337.08,0.01
T03805,O03805,6578,1487.79,0.16
T03806,O03806,3804,1147.37,0.07
T03807,O03807,9975,1888.75,0.13
T03808,O03808,3000,1310.34,0.06
T03809,O03809,6256,1604.88,0.0
T03810,O03810,8864,3474.0,0.03
T03811,O03811,1935,607.01,0.09
T03812,O03812,7652,3233.96,0.13
T03813,O03813,3866,1464.44,0.02
T03814,O03814,4166,1661.97,0.03
T03815,O03815,1382,419.6,0.17
T03816,O03816,6515,1090.95,0.07
T03817,O03817,537,112.45,0.14
T03818,O03818,8814,3296.58,0.02
T03819,O03819,6406,2168.86,0.07
T03820,O03820,737,273.9,0.07
T03821,O03821,4655,1937.59,0.03
T03822,O03822,5073,907.69,0.03
T03823,O03823,3327,1445.29,0.19
T03824,O03824,4028,1156.12,0.14
T03825,O03825,7613,2537.96,0.05
T03826,O03826,3991,705.16,0.16
T03827,O03827,3349,661.3,0.03
T03828,O03828,1016,295.51,0.15
T03829,O03829,7433,1361.77,0.16
T03830,O03830,3577,1462.86,0.15
T03831,O03831,7875,1475.39,0.19
T03832,O03832,4732,1967.79,0.09
T03833,O03833,9124,1764.59,0.17
T03834,O03834,6947,2177.12,0.02
T03835,O03835,2679,1072.71,0.17
T03836,O03836,4849,2046.72,0.03
T03837,O03837,3614,1437.82,0.03
T03838,O03838,1181,437.37,0.07
T03839,O03839,6647,1090.49,0.04
T03840,O03840,9149,2492.15,0.03
T03841,O03841,5755,2486.46,0.04
T03842,O03842,912,295.17,0.03
T03843,O03843,2790,654.34,0.12
T03844,O03844,8197,2547.81,0.02
T03845,O03845,570,163.4,0.08
T03846,O03846,5699,2097.5,0.08
T03847,O03847,3396,645.81,0.03
T03848,O03848,3160,958.82,0.17
T03849,O03849,7359,2846.65,0.16
T03850,O03850,638,154.34,0.08
T03851,O03851,8607,2172.89,0.09
T03852,O03852,6284,2404.46,0.02
T03853,O03853,9903,1687.73,0.02
T03854,O03854,3433,1175.37,0.03
T03855,O03855,6802,1793.35,0.19
T03856,O03856,3328,1443.97,0.14
T03857,O03857,961,379.1,0.03
T03858,O03858,9332,3222.53,0.0
T03859,O03859,3423,891.4,0.02
T03860,O03860,3790,660.9,0.11
T03861,O03861,7942,3024.25,0.05
T03862,O03862,2992,1099.93,0.01
T03863,O03863,4767,767.43,0.0
T03864,O03864,6791,2314.04,0.02
T03865,O03865,7077,1475.56,0.1
T03866,O03866,8794,2956.68,0.03
T03867,O03867,7827,1380.31,0.03
T03868,O03868,8318,3219.98,0.17
T03869,O03869,4355,1833.36,0.13
T03870,O03870,7689,2878.71,0.05
T03871,O03871,1713,329.36,0.02
T03872,O03872,7423,1625.43,0.17
T03873,O03873,4270,1524.87,0.02
T03874,O03874,2162,891.79,0.03
T03875,O03875,6917,1416.38,0.03
T03876,O03876,8669,1616.43,0.01
T03877,O03877,4687,2014.96,0.02
T03878,O03878,4186,1647.16,0.12
T03879,O03879,7564,2795.15,0.04
T03880,O03880,3858,1135.16,0.11
T03881,O03881,7381,1116.54,0.18
T03882,O03882,7618,3147.17,0.16
T03883,O03883,2234,996.09,0.11
T03884,O03884,2973,759.51,0.2
T03885,O03885,2071,342.28,0.07
T03886,O03886,9787,2257.27,0.1
T03887,O03887,4418,955.81,0.19
T03888,O03888,9542,3704.79,0.13
T03889,O03889,4658,1948.77,0.16
T03890,O03890,2297,925.04,0.08
T03891,O03891,5657,2178.25,0.17
T03892,O03892,4935,2073.97,0.16
T03893,O03893,1648,489.83,0.16
T03894,O03894,3616,990.78,0.11
T03895,O03895,6200,2297.11,0.12
T03896,O03896,7098,1125.05,0.07
T03897,O03897,4212,1830.11,0.06
T03898,O03898,9552,2943.75,0.04
T03899,O03899,4801,1036.79,0.13
T03900,O03900,5424,2301.57,0.09
T03901,O03901,9259,2310.86,0.15
T03902,O03902,4452,1702.03,0.01
T03903,O03903,930,314.03,0.19
T03904,O03904,9208,2768.04,0.07
T03905,O03905,8014,2474.83,0.12
T03906,O03906,8454,3272.46,0.12
T03907,O03907,4129,1269.34,0.02
T03908,O03908,2015,551.83,0.17
T03909,O03909,5947,1011.94,0.09
T03910,O03910,9910,2370.52,0.18
T03911,O03911,7018,2344.03,0.14
T03912,O03912,8980,3904.2,0.01
T03913,O03913,2837,956.47,0.11
T03914,O03914,6320,1560.04,0.07
T03915,O03915,1217,186.02,0.14
T03916,O03916,7721,2645.19,0.14
T03917,O03917,9137,3878.62,0.11
T03918,O03918,3046,860.07,0.01
T03919,O03919,1544,500.76,0.06
T03920,O03920,1506,638.22,0.05
T03921,O03921,5659,1737.43,0.11
T03922,O03922,8693,2773.84,0.02
T03923,O03923,4688,727.63,0.15
T03924,O03924,7176,1209.24,0.05
T03925,O03925,6289,2659.9,0.09
T03926,O03926,6304,1413.92,0.16
T03927,O03927,1064,362.0,0.12
T03928,O03928,1707,486.23,0.05
T03929,O03929,5124,1325.76,0.0
T03930,O03930,2417,932.87,0.07
T03931,O03931,1774,455.01,0.01
T03932,O03932,9676,1942.66,0.01
T03933,O03933,5864,2422.84,0.07
T03934,O03934,3302,1210.59,0.07
T03935,O03935,1573,704.5,0.01
T03936,O03936,2705,829.25,0.03
T03937,O03937,882,264.78,0.06
T03938,O03938,6470,1009.54,0.14
T03939,O03939,1434,371.71,0.01
T03940,O03940,5034,1533.86,0.15
T03941,O03941,1291,509.65,0.12
T03942,O03942,7747,3115.01,0.14
T03943,O03943,2333,567.4,0.06
T03944,O03944,5360,2037.91,0.1
T03945,O03945,5450,2188.76,0.09
T03946,O03946,6148,2044.57,0.14
T03947,O03947,3158,547.05,0.18
T03948,O03948,5026,1431.85,0.06
T03949,O03949,7498,3307.44,0.06
T03950,O03950,6981,1173.2,0.09
T03951,O03951,5148,931.7,0.11
T03952,O03952,2230,452.38,0.03
T03953,O03953,3937,1565.71,0.19
T03954,O03954,8988,1634.03,0.17
T03955,O03955,9504,3260.38,0.09
T03956,O03956,5733,1835.69,0.01
T03957,O03957,6536,2356.63,0.19
T03958,O03958,7636,2834.09,0.2
T03959,O03959,4088,936.91,0.13
T03960,O03960,3922,1748.66,0.12
T03961,O03961,1523,357.44,0.1
T03962,O03962,8591,2765.72,0.08
T03963,O03963,3211,1303.26,0.05
T03964,O03964,4373,1658.97,0.16
T03965,O03965,7633,3256.85,0.1
T03966,O03966,5244,2195.29,0.04
T03967,O03967,5093,1398.19,0.19
T03968,O03968,2762,445.72,0.05
T03969,O03969,2583,861.7,0.01
T03970,O03970,5614,987.68,0.01
T03971,O03971,5210,1218.96,0.16
T03972,O03972,1512,395.29,0.1
T03973,O03973,6163,2173.89,0.04
T03974,O03974,6982,1337.96,0.13
T03975,O03975,3938,1451.51,0.02
T03976,O03976,7543,1243.9,0.14
T03977,O03977,9086,2993.15,0.19
T03978,O03978,8843,3671.34,0.13
T03979,O03979,7385,2778.09,0.0
T03980,O03980,4891,1403.69,0.19
T03981,O03981,617,227.36,0.13
T03982,O03982,4524,1852.72,0.14
T03983,O03983,2669,903.79,0.14
T03984,O03984,6719,1655.3,0.07
T03985,O03985,4211,839.88,0.06
T03986,O03986,3393,516.35,0.04
T03987,O03987,3659,1017.53,0.05
T03988,O03988,1926,508.38,0.01
T03989,O03989,5831,2004.6,0.16
T03990,O03990,3296,859.47,0.13
T03991,O03991,3811,679.18,0.02
T03992,O03992,2451,756.06,0.2
T03993,O03993,2003,320.85,0.12
T03994,O03994,4430,1824.53,0.08
T03995,O03995,2373,938.31,0.02
T03996,O03996,4792,1029.23,0.2
T03997,O03997,2281,766.37,0.18
T03998,O03998,2593,559.48,0.16
T03999,O03999,7788,2199.94,0.18
T04000,O04000,2518,1103.46,0.15
T04001,O04001,2069,695.76,0.18
T04002,O04002,3865,1606.01,0.13
T04003,O04003,7440,3291.49,0.14
T04004,O04004,6356,1017.85,0.14
T04005,O04005,1589,610.77,0.06
T04006,O04006,6891,3065.83,0.16
T04007,O04007,6970,2758.95,0.12
T04008,O04008,7167,1627.63,0.1
T04009,O04009,6167,1238.36,0.01
T04010,O04010,6540,1914.47,0.01
T04011,O04011,6330,1216.33,0.19
T04012,O04012,7470,1494.46,0.03
T04013,O04013,1473,443.71,0.1
T04014,O04014,9423,3936.4,0.17
T04015,O04015,8409,3551.25,0.19
T04016,O04016,4934,1066.19,0.08
T04017,O04017,8186,1829.0,0.04
T04018,O04018,3455,1231.86,0.05
T04019,O04019,2954,562.35,0.07
T04020,O04020,1414,360.84,0.03
T04021,O04021,1609,517.62,0.19
T04022,O04022,4560,783.55,0.15
T04023,O04023,1916,499.18,0.04
T04024,O04024,7019,3034.66,0.05
T04025,O04025,5954,944.99,0.17
T04026,O04026,7023,1993.65,0.16
T04027,O04027,4914,1300.18,0.18
T04028,O04028,5262,1743.2,0.03
T04029,O04029,1119,450.81,0.17
T04030,O04030,4016,1345.13,0.05
T04031,O04031,3616,1319.07,0.06
T04032,O04032,660,235.33,0.12
T04033,O04033,8618,1475.16,0.0
T04034,O04034,5542,1916.28,0.13
T04035,O04035,6259,2379.86,0.12
T04036,O04036,1997,708.45,0.08
T04037,O04037,4360,1255.71,0.11
T04038,O04038,1804,726.82,0.19
T04039,O04039,9756,3942.1,0.06
T04040,O04040,3948,762.02,0.05
T04041,O04041,3781,1084.37,0.19
T04042,O04042,2265,747.01,0.12
T04043,O04043,7561,1986.72,0.16
T04044,O04044,8706,2794.36,0.05
T04045,O04045,1185,247.75,0.01
T04046,O04046,6588,1657.35,0.02
T04047,O04047,692,201.87,0.0
T04048,O04048,4717,1384.77,0.08
T04049,O04049,8958,3068.8,0.05
T04050,O04050,2321,655.91,0.01
T04051,O04051,1804,799.31,0.11
T04052,O04052,3519,1002.68,0.03
T04053,O04053,6004,919.56,0.18
T04054,O04054,2816,1055.66,0.09
T04055,O04055,4305,1203.03,0.03
T04056,O04056,1258,206.52,0.03
T04057,O04057,1148,457.08,0.03
T04058,O04058,8411,2482.33,0.1
T04059,O04059,6083,2571.64,0.15
T04060,O04060,1170,477.13,0.03
T04061,O04061,9422,1570.21,0.11
T04062,O04062,6167,1503.28,0.0
T04063,O04063,3013,879.98,0.02
T04064,O04064,8311,2741.12,0.09
T04065,O04065,1572,300.96,0.02
T04066,O04066,6930,1705.66,0.12
T04067,O04067,9202,3056.19,0.16
T04068,O04068,3517,1362.27,0.0
T04069,O04069,1957,359.42,0.02
T04070,O04070,1252,237.94,0.11
T04071,O04071,8971,2928.45,0.08
T04072,O04072,4039,841.98,0.01
T04073,O04073,3808,1044.32,0.14
T04074,O04074,2570,525.45,0.2
T04075,O04075,5333,2263.82,0.04
T04076,O04076,3162,720.59,0.01
T04077,O04077,7427,1292.67,0.01
T04078,O04078,1045,194.16,0.01
T04079,O04079,8293,1949.99,0.19
T04080,O04080,4579,1774.15,0.13
T04081,O04081,2395,1005.73,0.14
T04082,O04082,9298,2418.58,0.18
T04083,O04083,5089,941.17,0.03
T04084,O04084,9083,3017.74,0.09
T04085,O04085,3313,764.19,0.06
T04086,O04086,8413,1953.15,0.04
T04087,O04087,7946,2482.08,0.13
T04088,O04088,2247,629.85,0.05
T04089,O04089,8447,1304.14,0.16
T04090,O04090,8269,3078.53,0.05
T04091,O04091,3359,1143.44,0.13
T04092,O04092,745,260.24,0.03
T04093,O04093,7177,1131.67,0.1
T04094,O04094,7206,3194.87,0.06
T04095,O04095,4153,1814.47,0.09
T04096,O04096,8507,3751.77,0.13
T04097,O04097,2083,864.9,0.11
T04098,O04098,5933,2425.17,0.05
T04099,O04099,618,263.07,0.02
T04100,O04100,5198,1729.99,0.03
T04101,O04101,3398,584.36,0.05
T04102,O04102,5124,1016.56,0.14
T04103,O04103,4482,1790.94,0.13
T04104,O04104,3128,1307.5,0.08
T04105,O04105,8825,2439.55,0.06
T04106,O04106,8129,2420.66,0.14
T04107,O04107,6238,2465.05,0.11
T04108,O04108,8792,1473.66,0.02
T04109,O04109,9571,3037.97,0.15
T04110,O04110,5172,876.6,0.04
T04111,O04111,2348,738.85,0.17
T04112,O04112,8225,1852.49,0.08
T04113,O04113,3160,625.88,0.18
T04114,O04114,4059,1639.4,0.2
T04115,O04115,3182,756.38,0.02
T04116,O04116,8190,1239.6,0.13
T04117,O04117,9889,3430.03,0.2
T04118,O04118,6780,2834.81,0.12
T04119,O04119,3027,810.13,0.14
T04120,O04120,4291,1764.83,0.03
T04121,O04121,4859,1564.54,0.15
T04122,O04122,6927,1878.29,0.19
T04123,O04123,5261,1141.59,0.05
T04124,O04124,1249,360.74,0.19
T04125,O04125,8861,1786.92,0.1
T04126,O04126,5813,2166.98,0.11
T04127,O04127,9515,2386.06,0.14
T04128,O04128,8837,2833.87,0.03
T04129,O04129,2440,1034.73,0.15
T04130,O04130,4018,1558.5,0.12
T04131,O04131,1601,676.76,0.19
T04132,O04132,688,229.22,0.09
T04133,O04133,3978,1137.45,0.13
T04134,O04134,6440,1969.56,0.06
T04135,O04135,2668,555.18,0.02
T04136,O04136,8960,1378.07,0.09
T04137,O04137,9342,2644.0,0.15
T04138,O04138,3608,1351.4,0.11
T04139,O04139,6332,1450.7,0.08
T04140,O04140,857,174.73,0.0
T04141,O04141,5984,1026.43,0.14
T04142,O04142,5799,1621.12,0.11
T04143,O04143,5886,1647.23,0.13
T04144,O04144,5156,2180.23,0.0
T04145,O04145,6245,1008.17,0.2
T04146,O04146,5621,2171.15,0.01
T04147,O04147,5960,2053.13,0.0
T04148,O04148,5957,1366.31,0.07
T04149,O04149,3572,1358.57,0.19
T04150,O04150,8672,3265.75,0.12
T04151,O04151,3271,623.87,0.17
T04152,O04152,7140,1536.64,0.11
T04153,O04153,7960,1800.84,0.08
T04154,O04154,4533,1307.64,0.17
T04155,O04155,6695,1173.94,0.03
T04156,O04156,3310,1487.99,0.1
T04157,O04157,3999,1129.42,0.15
T04158,O04158,8834,3728.65,0.05
T04159,O04159,2246,751.15,0.05
T04160,O04160,5989,1361.18,0.09
T04161,O04161,2862,1096.7,0.0
T04162,O04162,2970,620.9,0.14
T04163,O04163,8661,2963.14,0.06
T04164,O04164,2054,406.87,0.15
T04165,O04165,6887,1881.85,0.17
T04166,O04166,1336,261.82,0.09
T04167,O04167,1862,729.06,0.17
T04168,O04168,2609,942.36,0.11
T04169,O04169,6199,1122.2,0.03
T04170,O04170,4015,677.82,0.09
T04171,O04171,1062,450.07,0.01
T04172,O04172,7269,2190.87,0.04
T04173,O04173,8181,2464.98,0.08
T04174,O04174,6154,973.15,0.04
T04175,O04175,4122,1779.69,0.17
T04176,O04176,7918,3308.38,0.04
T04177,O04177,9643,1909.59,0.03
T04178,O04178,5813,1409.0,0.06
T04179,O04179,3116,1153.44,0.17
T04180,O04180,3325,1399.33,0.13
T04181,O04181,6606,1250.48,0.19
T04182,O04182,8423,1338.74,0.06
T04183,O04183,8388,3055.31,0.14
T04184,O04184,9397,2550.13,0.11
T04185,O04185,8950,1786.66,0.09
T04186,O04186,1013,204.07,0.06
T04187,O04187,8383,2327.37,0.05
T04188,O04188,3730,589.17,0.07
T04189,O04189,4284,1570.46,0.18
T04190,O04190,7851,1712.97,0.01
T04191,O04191,5990,2635.55,0.18
T04192,O04192,7623,1266.88,0.15
T04193,O04193,4902,1851.7,0.12
T04194,O04194,8309,1336.12,0.1
T04195,O04195,5154,1188.04,0.02
T04196,O04196,6726,2750.96,0.11
T04197,O04197,2825,649.47,0.11
T04198,O04198,1307,368.12,0.09
T04199,O04199,5901,2570.53,0.14
T04200,O04200,9377,3385.31,0.16
T04201,O04201,8473,1888.06,0.05
T04202,O04202,6358,2022.39,0.14
T04203,O04203,9592,2208.76,0.17
T04204,O04204,5726,1627.43,0.2
T04205,O04205,8926,1897.19,0.01
T04206,O04206,1715,758.83,0.17
T04207,O04207,2479,451.48,0.07
T04208,O04208,2615,438.72,0.03
T04209,O04209,3484,1447.25,0.09
T04210,O04210,7598,2173.76,0.05
T04211,O04211,5268,1193.58,0.18
T04212,O04212,2995,540.95,0.13
T04213,O04213,5923,1853.43,0.04
T04214,O04214,6112,1356.07,0.11
T04215,O04215,4667,1678.12,0.04
T04216,O04216,2283,350.04,0.12
T04217,O04217,704,108.82,0.11
T04218,O04218,7763,3041.56,0.05
T04219,O04219,889,368.19,0.17
T04220,O04220,4775,1432.24,0.06
T04221,O04221,6482,2766.31,0.06
T04222,O04222,9698,3099.22,0.12
T04223,O04223,1448,609.05,0.04
T04224,O04224,9082,1611.07,0.12
T04225,O04225,554,233.7,0.17
T04226,O04226,5388,1714.53,0.01
T04227,O04227,4634,1525.76,0.1
T04228,O04228,6320,988.92,0.18
T04229,O04229,7507,1261.41,0.02
T04230,O04230,6349,1543.18,0.02
T04231,O04231,8726,2714.47,0.19
T04232,O04232,3445,1544.42,0.07
T04233,O04233,5117,1738.1,0.04
T04234,O04234,910,396.41,0.15
T04235,O04235,3090,639.68,0.1
T04236,O04236,1966,480.7,0.12
T04237,O04237,4284,1014.76,0.15
T04238,O04238,8933,2285.24,0.08
T04239,O04239,9165,3938.65,0.06
T04240,O04240,3902,1508.8,0.12
T04241,O04241,8736,2747.99,0.16
T04242,O04242,9293,1876.78,0.04
T04243,O04243,2291,631.59,0.04
T04244,O04244,5868,2252.82,0.1
T04245,O04245,6843,2638.06,0.01
T04246,O04246,4853,1398.32,0.1
T04247,O04247,5091,2275.65,0.12
T04248,O04248,2962,1095.1,0.18
T04249,O04249,7126,1324.66,0.11
T04250,O04250,1919,724.03,0.18
T04251,O04251,2259,688.55,0.11
T04252,O04252,2558,659.09,0.19
T04253,O04253,7407,2800.99,0.08
T04254,O04254,5603,1507.26,0.17
T04255,O04255,8319,3209.23,0.19
T04256,O04256,7503,1975.41,0.08
T04257,O04257,9771,2135.12,0.13
T04258,O04258,8068,2045.79,0.18
T04259,O04259,7504,1870.55,0.05
T04260,O04260,4401,1741.3,0.08
T04261,O04261,7406,2988.89,0.15
T04262,O04262,9130,3430.65,0.12
T04263,O04263,8027,1766.02,0.08
T04264,O04264,8255,1553.06,0.2
T04265,O04265,7802,3113.02,0.08
T04266,O04266,1434,392.95,0.02
T04267,O04267,3546,1030.44,0.17
T04268,O04268,9541,3976.5,0.15
T04269,O04269,2524,499.1,0.05
T04270,O04270,7720,1605.48,0.18
