Order_ID,Customer_ID,Product_ID,Order_Date,Quantity,Transaction_ID,Revenue,Profit,Discount,Customer_Name,Region,Customer_Segment,Industry,Product_Name,Category,Unit_Cost
O00553,C0184,P042,2025-08-29,10,T00553,3629,1632.22,0.07,"Castillo, Page and Middleton",South,Consumer,Healthcare,Business Laptop,Hardware,992
O00554,C0268,P005,2025-06-28,4,T00554,2290,472.13,0.04,Guerrero-Graham,Midwest,Corporate,Media,Cybersecurity Package,Software,272
O00555,C0388,P005,2025-04-27,3,T00555,6705,1152.26,0.01,"Benson, Rose and Coleman",West,Small Business,Media,Cybersecurity Package,Software,272
O00556,C0278,P009,2025-11-29,1,T00556,5333,1036.41,0.18,Ponce-Robinson,Northeast,Corporate,Finance,Training Services,Services,496
O00557,C0010,P028,2025-07-29,7,T00557,9308,4072.38,0.11,"Allison, James and Boyd",Northeast,Consumer,Technology,Office Equipment,Hardware,818
O00558,C0172,P006,2025-01-23,3,T00558,4242,1793.97,0.15,Gomez Ltd,South,Corporate,Technology,Analytics Consulting,Services,992
O00559,C0157,P048,2025-07-20,10,T00559,9181,1944.95,0.05,"Green, Smith and Benjamin",Midwest,Corporate,Education,Cloud Analytics Platform,Software,986
O00560,C0103,P042,2025-09-27,8,T00560,6507,1425.24,0.1,"Cameron, Gross and Fisher",West,Small Business,Healthcare,Business Laptop,Hardware,992
O00561,C0290,P017,2025-08-20,10,T00561,3978,1730.43,0.05,Sanchez Group,South,Consumer,Media,Data Storage Solution,Software,928
O00562,C0115,P011,2025-10-15,5,T00562,9234,4007.6,0.16,Smith LLC,West,Small Business,Media,Cloud Analytics Platform,Software,983
O00563,C0094,P008,2025-03-13,5,T00563,6946,2354.9,0.0,Bradley Ltd,West,Small Business,Healthcare,Business Laptop,Hardware,297
O00564,C0313,P024,2025-04-05,8,T00564,7614,3250.23,0.17,Moore-Parsons,Midwest,Small Business,Retail,Analytics Consulting,Services,155
O00565,C0104,P038,2025-01-23,7,T00565,9802,1685.02,0.14,Garcia PLC,West,Small Business,Retail,Cybersecurity Package,Software,409
O00566,C0055,P043,2025-06-15,10,T00566,4548,1484.31,0.06,Brown and Sons,Northeast,Consumer,Education,Analytics Consulting,Services,331
O00567,C0005,P050,2025-09-09,4,T00567,9090,2738.2,0.17,"Phillips, Lewis and Weaver",South,Small Business,Retail,Office Equipment,Hardware,986
O00568,C0014,P047,2025-02-24,7,T00568,1585,350.77,0.01,Walker Ltd,Northeast,Consumer,Technology,Cloud Analytics Platform,Software,144
O00569,C0137,P012,2025-04-14,10,T00569,7129,2153.62,0.01,Arnold-Torres,Northeast,Corporate,Finance,Office Equipment,Hardware,892
O00570,C0432,P037,2025-06-12,2,T00570,8730,2651.92,0.06,Sanchez-Peters,Northeast,Small Business,Healthcare,Network Equipment,Hardware,111
O00571,C0322,P014,2025-01-26,8,T00571,1189,407.06,0.06,"Chavez, Dyer and Washington",South,Corporate,Technology,Cybersecurity Package,Software,645
O00572,C0031,P026,2025-12-01,1,T00572,2507,493.12,0.05,Wilson-Elliott,Northeast,Consumer,Technology,Training Services,Services,474
O00573,C0347,P048,2025-07-13,8,T00573,8449,1861.43,0.15,Lawson Ltd,Northeast,Corporate,Technology,Cloud Analytics Platform,Software,986
O00574,C0097,P034,2025-09-03,6,T00574,7965,2535.34,0.08,Gonzalez Ltd,West,Corporate,Healthcare,Training Services,Services,250
O00575,C0045,P031,2025-06-20,8,T00575,7457,2860.81,0.08,Santos-Edwards,West,Corporate,Education,Training Services,Services,918
O00576,C0477,P023,2025-10-15,9,T00576,5322,1107.9,0.14,"Trevino, Pierce and Herman",West,Small Business,Healthcare,Cybersecurity Package,Software,745
O00577,C0229,P022,2025-07-26,8,T00577,2013,777.29,0.1,Wright-Henry,Northeast,Consumer,Education,Business Laptop,Hardware,386
O00578,C0163,P047,2025-05-20,1,T00578,6991,1376.05,0.01,King Group,Midwest,Consumer,Technology,Cloud Analytics Platform,Software,144
O00579,C0382,P015,2025-12-14,8,T00579,501,141.56,0.11,Richardson Ltd,Northeast,Consumer,Healthcare,Business Laptop,Hardware,495
O00580,C0492,P048,2025-06-16,2,T00580,4104,692.42,0.1,Davis PLC,South,Small Business,Education,Cloud Analytics Platform,Software,986
O00581,C0110,P043,2025-06-03,3,T00581,973,285.78,0.19,Vance Group,South,Small Business,Healthcare,Analytics Consulting,Services,331
O00582,C0118,P006,2025-02-11,2,T00582,5052,847.32,0.05,"Gilbert, Griffith and Johnson",Midwest,Corporate,Technology,Analytics Consulting,Services,992
O00583,C0453,P001,2025-03-30,1,T00583,7625,1627.66,0.17,Lang-Price,Northeast,Consumer,Healthcare,Cybersecurity Package,Software,409
O00584,C0397,P025,2025-01-20,5,T00584,733,137.66,0.05,Wilcox Inc,Northeast,Consumer,Retail,Cloud Analytics Platform,Software,411
O00585,C0103,P018,2025-10-17,7,T00585,5657,1356.45,0.13,"Cameron, Gross and Fisher",West,Small Business,Healthcare,Cloud Analytics Platform,Software,101
O00586,C0257,P048,2025-09-26,1,T00586,2608,603.58,0.13,Wilson Group,South,Corporate,Media,Cloud Analytics Platform,Software,986
O00587,C0457,P027,2025-12-29,2,T00587,1951,395.38,0.11,Higgins PLC,South,Corporate,Education,Analytics Consulting,Services,835
O00588,C0150,P015,2025-04-14,5,T00588,3134,1211.65,0.07,"Reyes, Martin and Pham",Midwest,Consumer,Finance,Business Laptop,Hardware,495
O00589,C0054,P027,2025-09-23,10,T00589,4328,1683.8,0.03,"Krueger, Parker and Williamson",Midwest,Consumer,Technology,Analytics Consulting,Services,835
O00590,C0068,P036,2025-06-20,8,T00590,7106,3134.65,0.11,"Martinez, Fox and Rodgers",West,Small Business,Education,Training Services,Services,663
O00591,C0057,P050,2025-08-05,9,T00591,2724,606.68,0.1,Holland and Sons,Northeast,Small Business,Healthcare,Office Equipment,Hardware,986
O00592,C0159,P006,2025-07-09,1,T00592,8910,1992.16,0.19,Chandler-Baker,Northeast,Corporate,Healthcare,Analytics Consulting,Services,992
O00593,C0312,P034,2025-04-21,5,T00593,3642,672.65,0.02,Williams Group,West,Consumer,Education,Training Services,Services,250
O00594,C0278,P014,2025-12-13,5,T00594,6009,966.92,0.07,Ponce-Robinson,Northeast,Corporate,Finance,Cybersecurity Package,Software,645
O00595,C0141,P019,2025-03-12,10,T00595,8590,2874.6,0.1,"Foster, Burns and Johnson",South,Small Business,Education,Analytics Consulting,Services,292
O00596,C0451,P003,2025-06-02,7,T00596,1852,446.39,0.17,"White, Miller and Burns",South,Corporate,Finance,Network Equipment,Hardware,462
O00597,C0215,P044,2025-02-18,4,T00597,8588,3112.93,0.04,"Bishop, Haas and Moore",South,Consumer,Education,Analytics Consulting,Services,723
O00598,C0177,P038,2025-12-03,4,T00598,2620,677.91,0.14,Logan-Rowe,West,Consumer,Education,Cybersecurity Package,Software,409
O00599,C0307,P010,2025-02-17,6,T00599,6569,2851.23,0.1,Cooper-Ford,South,Consumer,Education,Business Laptop,Hardware,351
O00600,C0196,P003,2025-09-08,7,T00600,8796,3257.76,0.18,Mullins and Sons,South,Small Business,Healthcare,Network Equipment,Hardware,462
O00601,C0266,P003,2025-07-05,1,T00601,2691,621.77,0.07,Barnett-Smith,South,Small Business,Finance,Network Equipment,Hardware,462
O00602,C0196,P009,2025-01-19,7,T00602,2681,733.46,0.15,Mullins and Sons,South,Small Business,Healthcare,Training Services,Services,496
O00603,C0062,P004,2025-08-16,8,T00603,8943,2987.07,0.16,Roberts-Robinson,Northeast,Consumer,Technology,Business Laptop,Hardware,583
O00604,C0248,P005,2025-02-25,1,T00604,3295,1129.75,0.07,"Adams, Brown and Guzman",Northeast,Corporate,Retail,Cybersecurity Package,Software,272
O00605,C0088,P043,2025-06-01,6,T00605,8775,2197.43,0.06,"Duncan, Diaz and Hensley",Northeast,Corporate,Finance,Analytics Consulting,Services,331
O00606,C0268,P008,2025-06-19,10,T00606,3789,1266.16,0.17,Guerrero-Graham,Midwest,Corporate,Media,Business Laptop,Hardware,297
O00607,C0237,P015,2025-11-03,10,T00607,4694,1354.46,0.01,Madden-Martin,South,Consumer,Healthcare,Business Laptop,Hardware,495
O00608,C0225,P029,2025-01-16,10,T00608,6458,2601.38,0.01,Carter-Martin,West,Small Business,Healthcare,Cybersecurity Package,Software,719
O00609,C0289,P045,2025-08-18,7,T00609,534,234.6,0.1,"Mclaughlin, Logan and Solomon",Northeast,Corporate,Technology,Business Laptop,Hardware,759
O00610,C0392,P037,2025-06-20,1,T00610,5968,2278.7,0.19,"Gibson, Andrade and Evans",South,Consumer,Healthcare,Network Equipment,Hardware,111
O00611,C0465,P034,2025-01-14,5,T00611,632,132.23,0.12,"Murphy, Ayala and Roth",Northeast,Corporate,Media,Training Services,Services,250
O00612,C0492,P042,2025-05-08,1,T00612,9094,1737.15,0.14,Davis PLC,South,Small Business,Education,Business Laptop,Hardware,992
O00613,C0174,P049,2025-11-03,5,T00613,3055,467.08,0.13,Osborn and Sons,West,Corporate,Healthcare,Training Services,Services,891
O00614,C0459,P015,2025-07-07,5,T00614,5735,1494.47,0.17,"Erickson, Chambers and Hamilton",West,Small Business,Education,Business Laptop,Hardware,495
O00615,C0139,P007,2025-08-16,10,T00615,3730,1556.99,0.14,"Roy, Nichols and Holloway",West,Small Business,Healthcare,Data Storage Solution,Software,457
O00616,C0299,P017,2025-05-26,2,T00616,2265,438.14,0.16,Hicks LLC,South,Corporate,Finance,Data Storage Solution,Software,928
O00617,C0239,P036,2025-02-24,2,T00617,1512,431.46,0.04,Butler PLC,West,Small Business,Finance,Training Services,Services,663
O00618,C0092,P028,2025-05-25,1,T00618,1230,468.29,0.06,"Alexander, Schroeder and Johnson",West,Consumer,Education,Office Equipment,Hardware,818
O00619,C0122,P002,2025-02-15,5,T00619,9523,1775.49,0.19,Mcguire PLC,South,Corporate,Technology,Cybersecurity Package,Software,207
O00620,C0239,P007,2025-06-04,10,T00620,8150,2464.73,0.01,Butler PLC,West,Small Business,Finance,Data Storage Solution,Software,457
O00621,C0096,P020,2025-04-14,2,T00621,4954,1970.29,0.08,Ray-Wilson,West,Small Business,Finance,Cybersecurity Package,Software,771
O00622,C0348,P005,2025-11-22,8,T00622,4743,712.95,0.0,"Moran, Leach and Braun",Midwest,Consumer,Finance,Cybersecurity Package,Software,272
O00623,C0203,P022,2025-07-09,5,T00623,2462,1089.2,0.15,Smith-Jones,West,Small Business,Technology,Business Laptop,Hardware,386
O00624,C0376,P018,2025-01-26,8,T00624,5469,2459.61,0.13,Olsen-Welch,West,Consumer,Healthcare,Cloud Analytics Platform,Software,101
O00625,C0416,P017,2025-05-18,8,T00625,8213,2811.73,0.05,Jennings Group,South,Consumer,Healthcare,Data Storage Solution,Software,928
O00626,C0439,P011,2025-08-09,8,T00626,5755,1157.54,0.1,Watson-Cohen,South,Consumer,Finance,Cloud Analytics Platform,Software,983
O00627,C0083,P026,2025-11-02,3,T00627,6379,2429.65,0.13,Williams-Cooper,South,Consumer,Finance,Training Services,Services,474
O00628,C0075,P045,2025-05-01,6,T00628,3244,660.06,0.2,King Group,Midwest,Corporate,Technology,Business Laptop,Hardware,759
O00629,C0118,P046,2025-12-09,7,T00629,8825,2764.17,0.14,"Gilbert, Griffith and Johnson",Midwest,Corporate,Technology,Training Services,Services,381
O00630,C0265,P027,2025-08-13,1,T00630,5497,901.72,0.12,Gonzalez-Gutierrez,Midwest,Small Business,Technology,Analytics Consulting,Services,835
O00631,C0295,P034,2025-02-26,1,T00631,7951,3541.01,0.11,Willis-Gutierrez,Midwest,Consumer,Healthcare,Training Services,Services,250
O00632,C0429,P028,2025-08-13,7,T00632,8736,1799.82,0.02,"Atkins, Farley and Edwards",South,Small Business,Healthcare,Office Equipment,Hardware,818
O00633,C0163,P050,2025-07-06,6,T00633,7291,2282.48,0.1,King Group,Midwest,Consumer,Technology,Office Equipment,Hardware,986
O00634,C0216,P017,2025-09-07,4,T00634,1529,309.35,0.19,Smith-Caldwell,West,Consumer,Healthcare,Data Storage Solution,Software,928
O00635,C0133,P042,2025-10-19,3,T00635,2763,427.49,0.09,Day-West,Midwest,Consumer,Media,Business Laptop,Hardware,992
O00636,C0357,P001,2025-11-04,1,T00636,3705,1529.45,0.13,Mccoy Inc,Northeast,Corporate,Education,Cybersecurity Package,Software,409
O00637,C0456,P024,2025-03-13,10,T00637,3084,1044.64,0.1,Daniels-Smith,South,Consumer,Healthcare,Analytics Consulting,Services,155
O00638,C0380,P030,2025-12-19,5,T00638,1159,179.18,0.16,Schmidt Inc,Midwest,Consumer,Media,Cloud Analytics Platform,Software,605
O00639,C0015,P045,2025-12-15,3,T00639,6100,2150.42,0.02,Cox-Gibson,West,Corporate,Finance,Business Laptop,Hardware,759
O00640,C0376,P014,2025-11-15,1,T00640,7194,2074.49,0.19,Olsen-Welch,West,Consumer,Healthcare,Cybersecurity Package,Software,645
O00641,C0006,P029,2025-06-02,3,T00641,6773,2802.97,0.08,Anderson and Sons,Northeast,Consumer,Retail,Cybersecurity Package,Software,719
O00642,C0270,P010,2025-07-27,9,T00642,8075,2983.09,0.17,"Smith, Welch and Hall",South,Small Business,Healthcare,Business Laptop,Hardware,351
O00643,C0259,P048,2025-12-30,7,T00643,1846,521.38,0.03,Molina Inc,South,Corporate,Media,Cloud Analytics Platform,Software,986
O00644,C0450,P044,2025-10-30,8,T00644,8926,2869.21,0.18,Owens-Jones,Northeast,Small Business,Finance,Analytics Consulting,Services,723
O00645,C0364,P038,2025-12-17,10,T00645,3747,754.63,0.02,"Sullivan, Fisher and Johnson",Midwest,Consumer,Healthcare,Cybersecurity Package,Software,409
O00646,C0409,P050,2025-08-05,5,T00646,9058,2133.31,0.15,Clark-Lara,Northeast,Corporate,Healthcare,Office Equipment,Hardware,986
O00647,C0253,P050,2025-04-03,10,T00647,8097,1971.97,0.18,James and Sons,Midwest,Corporate,Technology,Office Equipment,Hardware,986
O00648,C0476,P048,2025-03-21,9,T00648,5086,1661.29,0.17,Richardson and Sons,West,Consumer,Technology,Cloud Analytics Platform,Software,986
O00649,C0067,P021,2025-04-09,8,T00649,6134,924.6,0.06,Medina-Cochran,South,Consumer,Healthcare,Analytics Consulting,Services,831
O00650,C0396,P008,2025-06-03,1,T00650,3708,626.94,0.04,Martinez PLC,South,Small Business,Media,Business Laptop,Hardware,297
O00651,C0151,P034,2025-12-07,8,T00651,1678,635.38,0.17,Ferguson Ltd,South,Corporate,Finance,Training Services,Services,250
O00652,C0391,P001,2025-05-22,2,T00652,3513,1146.27,0.17,"Kidd, Wyatt and Mcdonald",West,Corporate,Technology,Cybersecurity Package,Software,409
O00653,C0005,P016,2025-07-12,5,T00653,8091,2503.83,0.06,"Phillips, Lewis and Weaver",South,Small Business,Retail,Analytics Consulting,Services,981
O00654,C0484,P038,2025-11-09,5,T00654,2876,770.84,0.14,Brooks-Johnson,Northeast,Corporate,Finance,Cybersecurity Package,Software,409
O00655,C0382,P019,2025-07-29,7,T00655,6478,2455.83,0.11,Richardson Ltd,Northeast,Consumer,Healthcare,Analytics Consulting,Services,292
O00656,C0234,P010,2025-09-09,5,T00656,3775,967.86,0.09,Wilson PLC,Midwest,Consumer,Healthcare,Business Laptop,Hardware,351
O00657,C0060,P027,2025-11-08,2,T00657,5173,1187.24,0.03,Moore-Dillon,South,Small Business,Finance,Analytics Consulting,Services,835
O00658,C0173,P032,2025-08-21,9,T00658,719,186.41,0.14,Gonzalez Group,West,Corporate,Retail,Analytics Consulting,Services,411
O00659,C0112,P011,2025-06-08,1,T00659,9712,3281.56,0.07,Carrillo-Daniels,Midwest,Consumer,Retail,Cloud Analytics Platform,Software,983
O00660,C0026,P013,2025-08-12,10,T00660,3225,1036.23,0.15,Juarez-Brady,South,Consumer,Healthcare,Office Equipment,Hardware,453
O00661,C0459,P031,2025-09-02,9,T00661,7343,1254.99,0.06,"Erickson, Chambers and Hamilton",West,Small Business,Education,Training Services,Services,918
O00662,C0335,P016,2025-03-08,3,T00662,8116,3414.8,0.06,"Wilson, Wilson and Villanueva",Midwest,Small Business,Media,Analytics Consulting,Services,981
O00663,C0410,P043,2025-07-04,3,T00663,6289,1763.57,0.11,"Collins, King and Brown",Midwest,Consumer,Media,Analytics Consulting,Services,331
O00664,C0148,P025,2025-02-23,3,T00664,6058,2662.97,0.19,Gregory PLC,South,Small Business,Finance,Cloud Analytics Platform,Software,411
O00665,C0381,P003,2025-07-29,3,T00665,1123,364.15,0.18,Wilson Group,South,Small Business,Media,Network Equipment,Hardware,462
O00666,C0107,P006,2025-08-17,3,T00666,2459,869.59,0.07,Pennington and Sons,Northeast,Small Business,Technology,Analytics Consulting,Services,992
O00667,C0489,P017,2025-08-01,10,T00667,7899,2966.27,0.07,Harrison Group,West,Consumer,Finance,Data Storage Solution,Software,928
O00668,C0257,P029,2025-01-02,7,T00668,3043,947.33,0.05,Wilson Group,South,Corporate,Media,Cybersecurity Package,Software,719
O00669,C0326,P036,2025-01-09,8,T00669,9442,3408.39,0.13,"Atkins, Powell and Norman",West,Corporate,Finance,Training Services,Services,663
O00670,C0349,P033,2025-04-18,9,T00670,9018,1703.19,0.11,Ray-Bennett,Midwest,Corporate,Retail,Training Services,Services,705
O00671,C0030,P037,2025-01-10,3,T00671,7114,2688.22,0.04,Schwartz Inc,Midwest,Corporate,Finance,Network Equipment,Hardware,111
O00672,C0203,P001,2025-03-06,3,T00672,1885,547.77,0.04,Smith-Jones,West,Small Business,Technology,Cybersecurity Package,Software,409
O00673,C0367,P040,2025-04-09,9,T00673,8717,3612.57,0.04,Rogers-Hogan,South,Consumer,Technology,Training Services,Services,600
O00674,C0411,P006,2025-04-04,8,T00674,9816,2461.02,0.14,Warren-Skinner,Northeast,Small Business,Finance,Analytics Consulting,Services,992
O00675,C0201,P006,2025-08-13,5,T00675,6493,2058.72,0.12,Adams LLC,Northeast,Small Business,Education,Analytics Consulting,Services,992
O00676,C0219,P018,2025-04-07,2,T00676,989,156.67,0.12,"Estrada, Collins and Glover",South,Corporate,Healthcare,Cloud Analytics Platform,Software,101
O00677,C0294,P008,2025-12-25,1,T00677,7878,1733.22,0.16,"Morris, Jones and Mueller",Northeast,Corporate,Healthcare,Business Laptop,Hardware,297
O00678,C0404,P024,2025-03-28,5,T00678,2930,1091.9,0.08,"Dominguez, Townsend and Kelly",South,Corporate,Retail,Analytics Consulting,Services,155
O00679,C0012,P001,2025-04-25,9,T00679,2162,827.23,0.07,Morgan-Ewing,Northeast,Consumer,Retail,Cybersecurity Package,Software,409
O00680,C0186,P045,2025-02-13,6,T00680,8538,2456.56,0.1,Brewer-Harris,South,Consumer,Education,Business Laptop,Hardware,759
O00681,C0350,P009,2025-09-06,2,T00681,2990,898.26,0.19,Farley-Williams,Northeast,Consumer,Media,Training Services,Services,496
O00682,C0431,P035,2025-02-23,9,T00682,9299,3190.16,0.16,Wise Group,West,Consumer,Finance,Analytics Consulting,Services,265
O00683,C0111,P007,2025-03-17,9,T00683,3359,641.77,0.09,"Christian, Bell and Valenzuela",West,Corporate,Retail,Data Storage Solution,Software,457
O00684,C0034,P004,2025-11-25,9,T00684,9041,3098.84,0.17,Boyd Inc,Midwest,Small Business,Retail,Business Laptop,Hardware,583
O00685,C0426,P018,2025-05-23,4,T00685,670,127.94,0.06,Ball and Sons,South,Corporate,Finance,Cloud Analytics Platform,Software,101
O00686,C0047,P045,2025-11-20,9,T00686,1371,505.49,0.11,"Ramirez, Frost and Atkins",Midwest,Small Business,Education,Business Laptop,Hardware,759
O00687,C0383,P029,2025-02-17,9,T00687,2732,444.18,0.14,Lewis-Johnson,West,Small Business,Retail,Cybersecurity Package,Software,719
O00688,C0190,P047,2025-07-31,5,T00688,6400,2261.73,0.14,"Owen, Williams and Frederick",Northeast,Small Business,Technology,Cloud Analytics Platform,Software,144
O00689,C0451,P044,2025-02-14,9,T00689,1256,536.88,0.15,"White, Miller and Burns",South,Corporate,Finance,Analytics Consulting,Services,723
O00690,C0499,P023,2025-12-21,9,T00690,6551,1347.48,0.2,"Lane, Lee and Hatfield",Northeast,Small Business,Media,Cybersecurity Package,Software,745
O00691,C0284,P029,2025-07-25,7,T00691,3552,820.76,0.03,Zuniga-Moore,Northeast,Corporate,Education,Cybersecurity Package,Software,719
O00692,C0024,P031,2025-05-14,4,T00692,5673,2429.47,0.13,Kennedy-Horn,West,Consumer,Technology,Training Services,Services,918
O00693,C0150,P050,2025-11-30,1,T00693,6897,1300.27,0.1,"Reyes, Martin and Pham",Midwest,Consumer,Finance,Office Equipment,Hardware,986
O00694,C0447,P041,2025-09-16,3,T00694,8959,2497.15,0.12,Robinson Inc,West,Consumer,Education,Cybersecurity Package,Software,905
O00695,C0148,P026,2025-11-14,9,T00695,882,316.54,0.0,Gregory PLC,South,Small Business,Finance,Training Services,Services,474
O00696,C0151,P009,2025-02-19,9,T00696,9669,4196.53,0.01,Ferguson Ltd,South,Corporate,Finance,Training Services,Services,496
O00697,C0011,P003,2025-04-04,4,T00697,2236,401.6,0.08,Roy Group,South,Small Business,Media,Network Equipment,Hardware,462
